price,bedRooms,bathRooms,lotSize,floors,basement,yearBuilt,yearRenovated,city,country
449500.0,-0.407038309082831,-0.14334602864631513,-0.21713340209167528,-0.9337954152050114,1.222109626143455,-0.5691963175976636,1.192791639862297,Shoreline,USA
289000.0,-0.407038309082831,-1.5122831635290068,-0.19769038701484098,-0.9337954152050114,-0.6703971096807761,0.34339679803991663,-0.8272953160534822,Renton,USA
373000.0,1.8526863912709337,0.5411225387950307,-0.24195427240252756,0.9409600859099096,-0.6703971096807761,1.1883904236302687,-0.8272953160534822,Kent,USA
525000.0,1.8526863912709337,1.2255911062363767,-0.2728148878223539,0.9409600859099096,-0.6703971096807761,0.7827934833468997,-0.8272953160534822,Seattle,USA
777000.0,-0.407038309082831,1.5678253899570496,1.2463878476705454,0.9409600859099096,2.0632237309542245,1.0869911885594266,-0.8272953160534822,Issaquah,USA
550000.0,0.7228240410940513,-0.14334602864631513,-0.19258831922872136,-0.9337954152050114,1.7828523626839679,-0.5015968275504354,-0.8272953160534822,Bellevue,USA
523000.0,-0.407038309082831,-0.827814596087661,-0.1861073142031099,-0.9337954152050114,-0.6703971096807761,-0.4677970825268214,1.2152483922777326,Bellevue,USA
628000.0,0.7228240410940513,-0.14334602864631513,-0.23395643641347516,-0.9337954152050114,1.268838187521831,-0.4339973375032073,1.2183106766980194,Seattle,USA
581000.0,0.7228240410940513,-0.48558031236698806,-0.17427603268827033,-0.9337954152050114,1.7127595206164037,-0.2649986123851369,-0.8272953160534822,Redmond,USA
245000.0,1.8526863912709337,-0.48558031236698806,-0.18150166382320732,-0.9337954152050114,1.198745345454267,-0.29879835740875094,1.2172899152245904,Seattle,USA
415000.0,-0.407038309082831,-0.48558031236698806,-0.26153518120331104,-0.9337954152050114,1.6193023978596517,-2.0225853536130693,1.1978954472294414,Seattle,USA
225000.0,-0.407038309082831,-0.827814596087661,-0.19258831922872136,-0.9337954152050114,-0.6703971096807761,-0.12979963229068053,1.2254560070120215,Kent,USA
287000.0,-0.407038309082831,0.1988882550743578,-0.134672955170066,-0.9337954152050114,0.07725987237324115,0.5461952681816011,-0.8272953160534822,Duvall,USA
799200.0,2.982548741447816,1.2255911062363767,-0.33406728000057945,1.8783378364673702,0.7314597316705063,-2.1915840787311396,1.2285182914323083,Seattle,USA
239950.0,-0.407038309082831,-1.5122831635290068,0.5351595982854679,0.003582335352449101,-0.6703971096807761,-0.9747932578810327,1.1958539242825836,Auburn,USA
591000.0,-0.407038309082831,-0.48558031236698806,-0.3332399176568843,-0.9337954152050114,1.222109626143455,-1.6507881583533144,1.1693141259734325,Seattle,USA
700000.0,-0.407038309082831,0.5411225387950307,-0.16782260640744873,0.9409600859099096,-0.6703971096807761,0.14059832789823212,-0.8272953160534822,Bellevue,USA
475000.0,0.7228240410940513,0.5411225387950307,-0.15949382548091828,-0.9337954152050114,2.7875164323190535,1.1207909335830406,1.2172899152245904,Renton,USA
575000.0,-0.407038309082831,-0.48558031236698806,-0.07537865387191885,-0.9337954152050114,0.26417411788674544,-0.6705955526685059,1.2132068693308748,Seattle,USA
771000.0,-0.407038309082831,0.1988882550743578,-0.23064698703869485,0.003582335352449101,0.2408098371975574,-1.481789433235244,-0.8272953160534822,Seattle,USA
155000.0,-1.5369006592597132,-1.5122831635290068,-0.22755816762223324,-0.9337954152050114,-0.6703971096807761,-0.9409935128574185,1.2162691537511616,Seattle,USA
550000.0,4.112411091624698,2.594528241119068,-0.1760410723548198,0.9409600859099096,-0.6703971096807761,-0.028400397219838287,1.2285182914323083,Seattle,USA
645000.0,-0.407038309082831,0.5411225387950307,-0.020221164292247084,0.9409600859099096,-0.6703971096807761,0.14059832789823212,-0.8272953160534822,Bellevue,USA
464000.0,1.8526863912709337,0.5411225387950307,-0.1520475643876626,-0.9337954152050114,3.3015306074811903,-0.4001975924795932,-0.8272953160534822,Shoreline,USA
1050000.0,0.7228240410940513,1.5678253899570496,0.05906772697853108,0.9409600859099096,-0.6703971096807761,1.0869911885594266,-0.8272953160534822,Sammamish,USA
350000.0,-0.407038309082831,0.5411225387950307,-0.00510801214741702,0.9409600859099096,-0.6703971096807761,0.2081978179454603,1.2183106766980194,Vashon,USA
591000.0,0.7228240410940513,0.1988882550743578,0.6535275709234435,0.9409600859099096,-0.6703971096807761,0.2081978179454603,-0.8272953160534822,Woodinville,USA
717000.0,-0.407038309082831,-0.827814596087661,-0.29242337536792723,-0.9337954152050114,-0.15638293451863924,-0.5015968275504354,1.2152483922777326,Seattle,USA
225000.0,0.7228240410940513,-0.827814596087661,-0.053067449336941616,0.003582335352449101,-0.6703971096807761,-1.076192492951875,1.182584025128008,SeaTac,USA
225000.0,-0.407038309082831,-1.5122831635290068,-0.21920180795091299,-0.9337954152050114,-0.6703971096807761,-0.8057945327629622,1.2264767684854505,Seattle,USA
345000.0,-0.407038309082831,-0.48558031236698806,-0.20086194266567212,-0.9337954152050114,-0.6703971096807761,-0.09599988726706646,1.211165346384017,Kirkland,USA
230000.0,-1.5369006592597132,-1.8545174472496797,-0.25160683307897014,-0.9337954152050114,-0.6703971096807761,-1.3465904531407875,-0.8272953160534822,Seattle,USA
385000.0,-0.407038309082831,-0.14334602864631513,-0.21740918953957364,-0.9337954152050114,1.0585596613191388,-0.9409935128574185,1.2162691537511616,Seattle,USA
90000.0,-1.5369006592597132,-1.5122831635290068,-0.32662101890732376,-0.9337954152050114,-0.6703971096807761,0.07299883785100396,1.2274975299588793,Kirkland,USA
860000.0,0.7228240410940513,0.5411225387950307,-0.0927808418343053,-0.9337954152050114,2.2968665378461046,0.5123955231579871,-0.8272953160534822,Bellevue,USA
675000.0,0.7228240410940513,0.5411225387950307,-0.24642202905848098,0.9409600859099096,-0.6703971096807761,1.1883904236302687,-0.8272953160534822,Newcastle,USA
975000.0,0.7228240410940513,0.5411225387950307,-0.19275379169746037,0.9409600859099096,-0.6703971096807761,0.9855919534885842,-0.8272953160534822,Bellevue,USA
780000.0,-0.407038309082831,-0.48558031236698806,-0.10998997858316288,-0.9337954152050114,-0.6703971096807761,-0.12979963229068053,-0.8272953160534822,Mercer Island,USA
370000.0,-0.407038309082831,-0.48558031236698806,-0.1717939456571851,-0.9337954152050114,0.7080954509813182,-0.6705955526685059,-0.8272953160534822,Shoreline,USA
665000.0,-0.407038309082831,-0.14334602864631513,-0.23892061047564564,0.003582335352449101,1.175381064765079,-0.9071937678338045,-0.8272953160534822,Seattle,USA
675000.0,1.8526863912709337,1.2255911062363767,-0.134672955170066,-0.9337954152050114,2.927702116454182,-0.09599988726706646,-0.8272953160534822,Redmond,USA
620000.0,-0.407038309082831,-1.5122831635290068,-0.28773498875365516,0.003582335352449101,-0.6703971096807761,-2.0901848436602974,1.2183106766980194,Seattle,USA
1105000.0,0.7228240410940513,-0.827814596087661,-0.28911392599314695,0.9409600859099096,1.222109626143455,-2.2253838237547536,-0.8272953160534822,Seattle,USA
450000.0,-0.407038309082831,0.8833568225157037,-0.37482866479995686,0.9409600859099096,-0.1797472152078273,1.323589403724725,-0.8272953160534822,Seattle,USA
450000.0,-0.407038309082831,0.1988882550743578,0.763842550082787,-0.9337954152050114,-0.6703971096807761,0.24199756296907438,1.2142276308043038,Covington,USA
530000.0,-0.407038309082831,-0.48558031236698806,-0.1735589853237346,-0.9337954152050114,-0.6703971096807761,-0.4339973375032073,1.1856463095482948,Bellevue,USA
635000.0,0.7228240410940513,-0.48558031236698806,-0.032080024551876515,-0.9337954152050114,0.6847311702921302,-0.06220014224345237,-0.8272953160534822,Bellevue,USA
580000.0,1.8526863912709337,-0.14334602864631513,-0.2029303485249098,-0.9337954152050114,1.8996737661299081,-0.2311988673615228,1.2142276308043038,Bellevue,USA
285000.0,-0.407038309082831,-1.5122831635290068,-0.16114855016830845,-0.9337954152050114,-0.6703971096807761,0.07299883785100396,-0.8272953160534822,Burien,USA
375000.0,-0.407038309082831,-1.5122831635290068,-0.1378169320761073,-0.9337954152050114,-0.6703971096807761,-0.6029960626212777,1.1968746857560126,Normandy Park,USA
560000.0,-0.407038309082831,-1.5122831635290068,-0.26153518120331104,0.9409600859099096,-0.6703971096807761,-2.0563850986366834,1.2203521996448772,Seattle,USA
405000.0,0.7228240410940513,-0.48558031236698806,-0.026316066890800814,-0.9337954152050114,1.87630948544072,-0.5015968275504354,1.2152483922777326,Lake Forest Park,USA
413000.0,0.7228240410940513,-1.5122831635290068,-0.23395643641347516,-0.9337954152050114,0.7314597316705063,-1.549388923282472,1.2162691537511616,Seattle,USA
287600.0,-0.407038309082831,0.5411225387950307,-0.1718766818915546,0.9409600859099096,-0.6703971096807761,0.6475945032524434,1.2234144840651637,Auburn,USA
225000.0,-0.407038309082831,-1.5122831635290068,-0.20058615521777376,-0.9337954152050114,0.638002608913754,-0.2649986123851369,1.222393722591735,Auburn,USA
319000.0,-0.407038309082831,-1.5122831635290068,-0.045786660712424945,-0.9337954152050114,-0.6703971096807761,-0.09599988726706646,-0.8272953160534822,Woodinville,USA
322500.0,-0.407038309082831,-0.14334602864631513,-0.007810729136820936,-0.9337954152050114,-0.6703971096807761,0.6137947582288293,-0.8272953160534822,Duvall,USA
570000.0,-0.407038309082831,-0.14334602864631513,-0.25047610454258684,-0.9337954152050114,-0.6703971096807761,-1.143791982999103,-0.8272953160534822,Seattle,USA
465000.0,-0.407038309082831,-0.827814596087661,-0.25844636178684943,-0.9337954152050114,-0.6703971096807761,-0.70439529769212,1.2193314381714482,Seattle,USA
435000.0,0.7228240410940513,0.1988882550743578,-0.22416598201308344,0.9409600859099096,-0.6703971096807761,1.0531914435358123,-0.8272953160534822,Snoqualmie,USA
502000.0,0.7228240410940513,0.5411225387950307,-0.24454667441277214,0.9409600859099096,-0.6703971096807761,1.3911888937719532,1.1244006211425612,Kenmore,USA
525000.0,-0.407038309082831,1.9100596736777224,-0.2591634091513852,0.9409600859099096,0.5351997738813267,1.2221901686538827,-0.8272953160534822,Woodinville,USA
525000.0,-0.407038309082831,0.5411225387950307,-0.367409982451491,0.9409600859099096,0.6613668896029421,1.2559899136774968,-0.8272953160534822,Seattle,USA
660000.0,0.7228240410940513,1.9100596736777224,-0.2561297472245032,0.9409600859099096,-0.6703971096807761,1.3911888937719532,1.1244006211425612,Snoqualmie,USA
870000.0,0.7228240410940513,0.5411225387950307,-0.21263806669093202,1.8783378364673702,1.362295310278583,1.1883904236302687,-0.8272953160534822,Seattle,USA
650000.0,0.7228240410940513,0.5411225387950307,-0.2653686267290982,0.9409600859099096,-0.6703971096807761,1.4249886387955673,1.135628997350279,Seattle,USA
505000.0,0.7228240410940513,0.5411225387950307,-0.24493277683982986,0.9409600859099096,-0.6703971096807761,1.289789658701111,-0.8272953160534822,Renton,USA
330000.0,-0.407038309082831,0.5411225387950307,-0.26131455124499237,-0.9337954152050114,0.7548240123596943,1.2221901686538827,-0.8272953160534822,Seattle,USA
385000.0,0.7228240410940513,-0.48558031236698806,-0.26208675609910775,-0.9337954152050114,1.105288222697515,-0.8057945327629622,1.201978493123157,Seattle,USA
306000.0,-0.407038309082831,-0.827814596087661,-0.3694783883107287,2.8157155870248305,-0.6703971096807761,1.2221901686538827,-0.8272953160534822,Seattle,USA
546000.0,-0.407038309082831,-0.48558031236698806,-0.26153518120331104,-0.9337954152050114,1.4090238716569592,-1.6845879033769284,-0.8272953160534822,Seattle,USA
925000.0,0.7228240410940513,0.5411225387950307,-0.19672513094719674,1.8783378364673702,-0.6703971096807761,-0.4339973375032073,-0.8272953160534822,Mercer Island,USA
542000.0,0.7228240410940513,-0.48558031236698806,-0.17190426063634442,-0.9337954152050114,1.5492095557920875,-0.5353965725740495,1.2234144840651637,Bellevue,USA
800000.0,-0.407038309082831,-1.5122831635290068,-0.27808242807721256,0.003582335352449101,-0.6703971096807761,-2.1915840787311396,1.2040200160700147,Seattle,USA
620000.0,1.8526863912709337,0.5411225387950307,-0.2937471551178394,0.9409600859099096,1.152016784075891,-1.4141899431880156,-0.8272953160534822,Seattle,USA
175000.0,-1.5369006592597132,-1.5122831635290068,-0.15328860790320523,-0.9337954152050114,-0.6703971096807761,-2.0225853536130693,1.192791639862297,Des Moines,USA
740000.0,1.8526863912709337,3.96346537600176,0.4741278360655611,-0.9337954152050114,2.329576530810968,0.4447960331107589,-0.8272953160534822,Federal Way,USA
345000.0,-0.407038309082831,0.1988882550743578,0.014335002929417277,0.9409600859099096,-0.6703971096807761,0.4447960331107589,-0.8272953160534822,Renton,USA
510000.0,-0.407038309082831,-0.48558031236698806,0.330304681986567,-0.9337954152050114,1.0118310999407627,0.5123955231579871,-0.8272953160534822,Sammamish,USA
530000.0,0.7228240410940513,0.8833568225157037,0.014307424184627441,-0.9337954152050114,-0.6703971096807761,0.10679858287461805,-0.8272953160534822,Normandy Park,USA
155000.0,-1.5369006592597132,-1.5122831635290068,-0.25601943224534385,-0.9337954152050114,-0.6703971096807761,-0.6367958076448917,1.2121861078574458,Renton,USA
266000.0,-0.407038309082831,0.5411225387950307,-0.20047584023861442,-0.9337954152050114,0.2174455565083694,0.5123955231579871,-0.8272953160534822,Kent,USA
257200.0,-0.407038309082831,-0.14334602864631513,-0.17190426063634442,-0.9337954152050114,0.9651025385623867,-0.6367958076448917,-0.8272953160534822,Auburn,USA
265000.0,-0.407038309082831,-0.14334602864631513,-0.24206458738168693,-0.9337954152050114,-0.6703971096807761,0.917992463441356,1.2203521996448772,Auburn,USA
372220.0,-0.407038309082831,-1.5122831635290068,-0.24774580880839311,-0.9337954152050114,0.05389559168405311,-0.6705955526685059,1.2081030619637303,Seattle,USA
337500.0,1.8526863912709337,-0.14334602864631513,-0.19771796575963083,-0.9337954152050114,0.9651025385623867,-0.5015968275504354,1.2152483922777326,Seattle,USA
582500.0,-1.5369006592597132,-0.827814596087661,-0.26705093016127823,-0.9337954152050114,-0.6703971096807761,-0.7719947877393482,1.2081030619637303,Seattle,USA
489200.0,-0.407038309082831,0.8833568225157037,-0.134672955170066,0.003582335352449101,-0.6703971096807761,-0.1973991223379087,-0.8272953160534822,Kirkland,USA
405100.0,-1.5369006592597132,-1.5122831635290068,-0.3022965660026885,-0.9337954152050114,-0.6703971096807761,-0.8057945327629622,1.2264767684854505,Seattle,USA
372977.0,-0.407038309082831,0.5411225387950307,-0.354806496082536,0.9409600859099096,0.591274047535378,1.4587883838191813,-0.8272953160534822,Issaquah,USA
